64x64x64,68.544
128x128x128,115.552
256x256x256,381.12
512x512x512,1566.82
1024x1024x1024,7056.54
2048x2048x2048,41862.1
64x64x64,103.2
128x128x128,118.016
256x256x256,390.656
512x512x512,1608.06
1024x1024x1024,7311.04
2048x2048x2048,41706.5
